popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,duration,es_reggaeton,key_code,mode_code,loudness_scale,tempo_scale
60.0,0.795,0.7240000000000001,0.0861,0.40399999999999997,1.67e-06,0.374,0.445,3.6504,0,11.0,0.0,0.8501971090670171,0.5009945755461854
62.0,0.557,0.703,0.0277,0.203,0.000156,0.0927,0.228,3.893333333333333,0,8.0,0.0,0.956994385378091,0.6452717490677586
64.0,0.59,0.647,0.033,0.00807,4.3e-05,0.0921,0.39,3.2051166666666666,0,6.0,0.0,0.8853661450244893,0.5230525435092171
50.0,0.552,0.8370000000000001,0.0345,0.0725,0.0874,0.0749,0.317,4.324,0,6.0,1.0,0.873252896905985,0.4568620171875951
71.0,0.813,0.777,0.0828,0.0663,0.0421,0.0785,0.579,3.553516666666667,0,5.0,0.0,0.9022100107514036,0.5069066207148754
69.0,0.7659999999999999,0.948,0.0634,0.205,0.14400000000000002,0.0481,0.6759999999999999,2.6201333333333334,0,0.0,0.0,0.878413570660614,0.5008228104100755
61.0,0.467,0.975,0.0502,0.04,0.0541,0.11599999999999999,0.469,3.1363666666666665,0,1.0,0.0,0.9294946840281926,0.7888618620448916
67.0,0.695,0.797,0.0548,0.00259,0.11199999999999999,0.664,0.297,3.95085,0,7.0,1.0,0.8820451558953529,0.5063913253065454
60.0,0.562,0.955,0.0399,0.0772,6.13e-05,0.153,0.316,2.6518666666666664,0,5.0,0.0,0.9435670768128062,0.5066240393619202
56.0,0.871,0.893,0.0403,0.474,0.852,0.0891,0.657,3.0793666666666666,0,5.0,1.0,0.9160912674710309,0.5121759318258634
55.0,0.602,0.867,0.10400000000000001,0.0299,3.9399999999999995e-05,0.138,0.496,3.3531666666666666,0,8.0,0.0,0.8815195317166408,0.5114223815513161
66.0,0.639,0.973,0.107,0.00403,0.00336,0.336,0.168,3.74615,0,10.0,0.0,0.8953052204037749,0.5345053995201657
53.0,0.7040000000000001,0.738,0.0358,0.0212,0.359,0.0667,0.909,3.125,0,1.0,0.0,0.8876836698124477,0.5232076862128004
63.0,0.7909999999999999,0.679,0.0511,0.0129,0.0921,0.364,0.73,3.8453333333333335,0,6.0,1.0,0.8419065822482379,0.48988524980745685
53.0,0.628,0.8690000000000001,0.051,0.0312,0.007679999999999999,0.13699999999999998,0.446,3.9388833333333335,0,6.0,0.0,0.849098076693346,0.5400240471190554
50.0,0.7559999999999999,0.833,0.0411,0.00381,0.863,0.0619,0.141,3.8905833333333333,0,2.0,1.0,0.8379166168916496,0.5010389020329234
54.0,0.7909999999999999,0.737,0.0531,0.00541,0.648,0.217,0.392,2.1885833333333333,0,5.0,0.0,0.879847091148011,0.5066683658486584
55.0,0.625,0.8190000000000001,0.11,0.0102,0.000135,0.268,0.22699999999999998,3.725,0,1.0,0.0,0.8707203440449169,0.5343280935732135
53.0,0.6579999999999999,0.938,0.0589,0.00165,0.0379,0.851,0.645,4.012883333333333,0,11.0,1.0,0.9034046111575678,0.5063026723330692
53.0,0.591,0.9129999999999999,0.0479,0.0277,0.0,0.24,0.66,2.933066666666667,0,4.0,0.0,0.9239995221598375,0.5176114672621193
56.0,0.792,0.831,0.0446,0.00144,0.495,0.128,0.0603,2.929133333333333,0,11.0,1.0,0.8967148488830485,0.5175782223970656
78.0,0.738,0.868,0.0731,0.0389,0.0017100000000000001,0.38799999999999996,0.336,3.5439999999999996,0,11.0,0.0,0.9017799546051846,0.4899406579158794
54.0,0.8109999999999999,0.725,0.214,0.0577,0.00131,0.53,0.8390000000000001,3.2001833333333334,0,11.0,0.0,0.7473181220881615,0.4511882268851224
69.0,0.624,0.9229999999999999,0.0335,0.0268,0.00022799999999999999,0.0509,0.402,2.6242,0,9.0,0.0,0.8760721538645323,0.5065132231450751
53.0,0.58,0.995,0.0754,0.0019199999999999998,0.0594,0.247,0.111,4.379166666666666,0,11.0,0.0,0.965189344164377,0.5231910637802736
58.0,0.677,0.846,0.0567,0.044000000000000004,0.0,0.198,0.528,3.409783333333333,0,8.0,1.0,0.8781746505793812,0.49006255575440916
60.0,0.594,0.971,0.0452,0.0108,0.107,0.11,0.9670000000000001,2.896783333333333,0,1.0,0.0,0.9225421096643173,0.50117742230398
53.0,0.797,0.871,0.0353,0.18600000000000003,0.0263,0.0775,0.653,2.8293166666666663,0,8.0,1.0,0.9519053876478318,0.5177001202355952
51.0,0.7,0.826,0.0583,0.0219,0.0352,0.0818,0.255,4.571433333333333,0,11.0,0.0,0.8329231871938836,0.5120651156090182
52.0,0.527,0.914,0.0475,0.0113,0.9079999999999999,0.0933,0.522,4.2004166666666665,0,7.0,1.0,0.9244773623223032,0.5229306456706875
59.0,0.557,0.841,0.0426,0.106,0.0,0.337,0.188,4.03125,0,7.0,0.0,0.9471986620475451,0.5230414618875326
66.0,0.81,0.9,0.0466,0.000683,0.794,0.308,0.111,2.5690999999999997,0,2.0,1.0,0.9127941703500179,0.4954703871364535
68.0,0.489,0.6409999999999999,0.032,0.00598,0.0201,0.122,0.5870000000000001,3.5314166666666664,0,11.0,0.0,0.8387528371759646,0.4173449542606066
52.0,0.711,0.987,0.125,0.0702,0.006809999999999999,0.0699,0.5579999999999999,3.1904833333333333,0,1.0,1.0,0.9405805757973957,0.512103901284914
70.0,0.815,0.669,0.0355,0.0242,0.0152,0.311,0.317,3.3276,0,6.0,0.0,0.8159359694182295,0.48983538250987646
85.0,0.501,0.519,0.0409,0.109,0.0,0.45399999999999996,0.168,3.2617833333333333,0,4.0,0.0,0.8657746983633974,0.556358357482034
53.0,0.634,0.6729999999999999,0.0654,0.105,0.0,0.7020000000000001,0.327,3.6111166666666668,0,11.0,0.0,0.9063194361486082,0.5342394405997373
63.0,0.8140000000000001,0.951,0.0715,0.0118,0.0,0.628,0.264,2.8846166666666666,0,11.0,1.0,0.9589296380360769,0.3902060627552235
62.0,0.596,0.905,0.0515,0.0743,0.00168,0.128,0.6920000000000001,3.724483333333333,0,8.0,0.0,0.9236889260542348,0.6172574094492987
58.0,0.621,0.831,0.038,0.185,0.000925,0.102,0.527,3.7355500000000004,0,6.0,0.0,0.9156373193166886,0.5117880750669053
56.0,0.516,0.86,0.0494,0.0526,0.0,0.0858,0.35,3.03345,0,10.0,0.0,0.9212041572094134,0.7773480571146782
62.0,0.484,0.7559999999999999,0.0579,0.00209,0.314,0.3,0.239,3.1182166666666666,0,6.0,0.0,0.9016366025564448,0.5891045495597826
54.0,0.833,0.494,0.0676,0.10099999999999999,0.0472,0.102,0.145,4.154466666666667,0,11.0,1.0,0.7850197109067016,0.4955091728123493
74.0,0.6809999999999999,0.774,0.0787,0.0992,0.0,0.35,0.267,2.7070833333333337,0,1.0,0.0,0.9305937164018636,0.38422752785642644
57.0,0.695,0.871,0.0318,0.0167,0.0,0.113,0.486,5.25785,0,6.0,0.0,0.880946123521682,0.522963890535741
52.0,0.619,0.805,0.0452,0.29,0.0,0.23600000000000002,0.354,3.37255,0,5.0,1.0,0.8925576394695974,0.5233849921597525
63.0,0.588,0.7829999999999999,0.0325,0.00143,0.0183,0.11199999999999999,0.354,4.509816666666667,0,2.0,0.0,0.911026161748895,0.3235390267011674
63.0,0.496,0.03,0.057999999999999996,0.995,0.958,0.113,0.39,4.653066666666667,0,11.0,1.0,0.579309520965237,0.35738229932568333
64.0,0.6559999999999999,0.175,0.217,0.977,0.899,0.0912,0.452,2.533333333333333,0,0.0,1.0,0.3241906582248236,0.2507992619639958
61.0,0.677,0.0397,0.114,0.996,0.97,0.107,0.24,4.139166666666666,0,8.0,1.0,0.5471508780312986,0.4795571783974867
61.0,0.441,0.007529999999999999,0.0447,0.992,0.93,0.10800000000000001,0.27899999999999997,3.04375,0,4.0,1.0,0.33358021741727384,0.2563123687520432
65.0,0.721,0.0285,0.0999,0.996,0.96,0.0998,0.261,3.790316666666667,0,1.0,1.0,0.5192211205351809,0.36473495531336053
60.0,0.358,0.0614,0.059000000000000004,0.993,0.93,0.105,0.13699999999999998,3.675483333333333,0,5.0,0.0,0.4419782582726076,0.7489070750613644
56.0,0.606,0.0821,0.0474,0.991,0.929,0.0874,0.536,2.7333166666666666,0,4.0,1.0,0.4340700035838011,0.4350644673341496
67.0,0.257,0.0317,0.0424,0.9890000000000001,0.9440000000000001,0.16,0.268,3.2121166666666667,0,8.0,1.0,0.45602675904909795,0.9526149856770039
56.0,0.5710000000000001,0.0322,0.0656,0.996,0.973,0.107,0.579,1.9198833333333334,0,11.0,1.0,0.34982678294110603,0.3422392632937904
56.0,0.653,0.0116,0.0583,0.995,0.95,0.0952,0.47100000000000003,2.1333333333333333,0,7.0,1.0,0.33209891291363036,0.4264208024202262
56.0,0.17300000000000001,0.17800000000000002,0.0372,0.972,0.956,0.12,0.0411,2.627533333333333,0,9.0,1.0,0.5928562895711383,0.47061430969808127
62.0,0.542,0.0783,0.0506,0.996,0.955,0.124,0.26899999999999996,4.037166666666667,0,5.0,1.0,0.38850794409270095,0.588772100909247
61.0,0.43799999999999994,0.0285,0.0507,0.996,0.953,0.114,0.273,4.060716666666667,0,5.0,1.0,0.44649384780790813,0.3684916250644119
61.0,0.354,0.0284,0.0438,0.9940000000000001,0.958,0.129,0.13699999999999998,4.144183333333333,0,5.0,1.0,0.39185282522996057,0.588727774422509
56.0,0.565,0.0237,0.0356,0.9940000000000001,0.9359999999999999,0.107,0.0602,4.240916666666667,0,4.0,1.0,0.41283000836220274,0.3460790452074757
62.0,0.35600000000000004,0.0199,0.0645,0.9940000000000001,0.956,0.155,0.326,2.90625,0,6.0,0.0,0.3671007048142395,0.2546999927969459
61.0,0.473,0.0998,0.0524,0.987,0.9359999999999999,0.105,0.158,5.169116666666667,0,4.0,1.0,0.6318958308445823,0.4836906232858117
69.0,0.131,0.0666,0.0365,0.955,0.9620000000000001,0.105,0.0468,2.302783333333333,0,7.0,1.0,0.5592163421335563,0.36493442450368185
63.0,0.505,0.0409,0.0472,0.996,0.948,0.10400000000000001,0.31,3.912783333333333,0,7.0,1.0,0.5199139887707561,0.7688539940934955
62.0,0.40700000000000003,0.0987,0.0721,0.99,0.9670000000000001,0.11,0.19699999999999998,2.4478,0,1.0,1.0,0.4594672082188507,0.7203331135478366
60.0,0.73,0.064,0.109,0.996,0.9640000000000001,0.125,0.326,3.7423833333333336,0,2.0,1.0,0.5852825229960577,0.3570775547293591
55.0,0.639,0.0291,0.0646,0.996,0.97,0.10099999999999999,0.43,1.89285,0,1.0,1.0,0.3585712579142275,0.22769408075177722
55.0,0.294,0.223,0.0322,0.9890000000000001,0.895,0.0825,0.14400000000000002,2.67145,0,6.0,0.0,0.6610440807549873,0.27961701915458304
60.0,0.48100000000000004,0.0067,0.042,0.995,0.9640000000000001,0.146,0.21,1.9965833333333334,0,5.0,1.0,0.3271532672321108,0.19643836679059612
60.0,0.639,0.0169,0.055999999999999994,0.995,0.9590000000000001,0.12300000000000001,0.732,2.3826833333333335,0,10.0,1.0,0.2243459562776251,0.3581580128435995
65.0,0.601,0.0235,0.0525,0.991,0.9670000000000001,0.106,0.34600000000000003,2.3625,0,9.0,1.0,0.3748894994624298,0.2568165825386887
53.0,0.575,0.009890000000000001,0.0523,0.996,0.924,0.0972,0.605,1.6276333333333333,0,1.0,1.0,0.31793095209652367,0.17931172047717464
56.0,0.522,0.0153,0.0511,0.995,0.9540000000000001,0.115,0.349,2.3548666666666667,0,7.0,1.0,0.35697049336996767,0.5070617634184585
55.0,0.536,0.0593,0.0448,0.993,0.9159999999999999,0.11,0.247,3.1799000000000004,0,5.0,1.0,0.6875642097718313,0.21443492040625223
53.0,0.542,0.022000000000000002,0.0426,0.9940000000000001,0.882,0.138,0.168,1.90165,0,3.0,1.0,0.40277147294230065,0.4289141672992425
53.0,0.428,0.0648,0.05,0.995,0.945,0.109,0.28,4.218100000000001,0,9.0,1.0,0.5436626448452991,0.42376121321594196
61.0,0.24,0.0571,0.059000000000000004,0.987,0.94,0.102,0.22899999999999998,3.8333333333333335,0,1.0,1.0,0.5905865487994265,0.18737360025266098
55.0,0.715,0.0411,0.0461,0.985,0.785,0.12300000000000001,0.6970000000000001,1.9333333333333333,0,7.0,1.0,0.346529685820093,0.319289224785155
74.0,0.35,0.0256,0.0334,0.9570000000000001,0.88,0.106,0.071,3.673083333333333,0,2.0,1.0,0.4665631346314656,0.24426664598097286
61.0,0.508,0.113,0.0727,0.9940000000000001,0.9440000000000001,0.155,0.248,2.7875,0,6.0,0.0,0.5194600406164137,0.523434859457333
69.0,0.374,0.00905,0.0552,0.995,0.9279999999999999,0.109,0.405,2.6404833333333335,0,2.0,1.0,0.4650340461115755,0.2382271621629109
55.0,0.565,0.0843,0.0448,0.9940000000000001,0.9470000000000001,0.12,0.44,3.0614333333333335,0,5.0,1.0,0.42938716999163773,0.29057674300057074
56.0,0.588,0.026000000000000002,0.0506,0.993,0.968,0.135,0.20199999999999999,2.1666666666666665,0,5.0,1.0,0.41572094134511994,0.24462125787487743
60.0,0.514,0.0282,0.0693,0.995,0.95,0.111,0.244,3.8333333333333335,0,11.0,1.0,0.5224704336399473,0.3459460657472615
61.0,0.555,0.0306,0.0545,0.995,0.958,0.122,0.474,1.27965,0,0.0,1.0,0.4467088758810177,0.44949273876739115
60.0,0.461,0.027999999999999997,0.0619,0.9940000000000001,0.9670000000000001,0.111,0.406,2.8,0,0.0,1.0,0.4046828335921633,0.22203137207098894
61.0,0.588,0.0185,0.0542,0.992,0.917,0.0943,0.5,1.88125,0,7.0,1.0,0.5122685461713057,0.4847821630217366
60.0,0.54,0.0371,0.049,0.995,0.9540000000000001,0.0825,0.519,2.566666666666667,0,4.0,0.0,0.42014096284792735,0.25350871846586026
53.0,0.475,0.0516,0.12300000000000001,0.9890000000000001,0.941,0.111,0.259,1.4672166666666666,0,9.0,1.0,0.4633616055429457,0.22353293180924094
60.0,0.377,0.027000000000000003,0.0368,0.992,0.945,0.125,0.13,4.076933333333334,0,7.0,0.0,0.4738263051009436,0.5428110749727114
52.0,0.44799999999999995,0.0197,0.0442,0.995,0.95,0.109,0.14800000000000002,4.6452,0,3.0,1.0,0.31188627404133296,0.5447392771458175
60.0,0.298,0.0037,0.0386,0.9940000000000001,0.932,0.102,0.134,3.1618833333333334,0,4.0,1.0,0.2882570780074064,0.20626776522476298
63.0,0.57,0.0743,0.0539,0.988,0.953,0.10800000000000001,0.231,2.7916000000000003,0,4.0,1.0,0.5163062955441404,0.27388782074368767
68.0,0.505,0.028999999999999998,0.040999999999999995,0.9890000000000001,0.895,0.0989,0.114,4.226116666666667,0,6.0,1.0,0.4583442838370564,0.17971619966865948
61.0,0.39399999999999996,0.0281,0.0666,0.995,0.9690000000000001,0.10800000000000001,0.301,3.54,0,1.0,1.0,0.43978019352526565,0.925514879847517
63.0,0.53,0.0663,0.0428,0.993,0.935,0.11199999999999999,0.12,3.8340166666666664,0,3.0,1.0,0.45777087564209773,0.48987416818577234
65.0,0.419,0.0018100000000000002,0.0408,0.993,0.927,0.138,0.146,2.78485,0,3.0,1.0,0.20224584876358842,0.2010372397896708
58.0,0.6,0.0185,0.0599,0.9940000000000001,0.9359999999999999,0.111,0.214,3.8036499999999998,0,2.0,1.0,0.43349659538884233,0.25717119443259323
58.0,0.392,0.0664,0.0462,0.995,0.941,0.146,0.152,3.9713,0,0.0,1.0,0.6181340341655714,0.22812626399747343
67.0,0.401,0.006409999999999999,0.0459,0.987,0.904,0.106,0.303,1.6138833333333333,0,5.0,0.0,0.4195675546529686,0.19759639625662817
59.0,0.652,0.0796,0.11800000000000001,0.992,0.894,0.0951,0.25,4.291666666666667,0,2.0,1.0,0.5402460876836698,0.16559267283174223
53.0,0.546,0.0057399999999999994,0.0397,0.991,0.9,0.17,0.386,2.2638833333333332,0,8.0,1.0,0.36621670051367805,0.21286133012705083
61.0,0.7290000000000001,0.0425,0.068,0.995,0.972,0.10300000000000001,0.475,3.6,0,1.0,1.0,0.4720344044916974,0.36843621695598927
52.0,0.512,0.113,0.055,0.98,0.909,0.0932,0.0569,2.4082,0,0.0,0.0,0.5639469597419663,0.4091223909706947
64.0,0.603,0.0945,0.0366,0.968,0.927,0.114,0.0727,3.90905,0,5.0,1.0,0.5470314179906821,0.21272835066683654
69.0,0.522,0.00251,0.11199999999999999,0.9940000000000001,0.96,0.0891,0.732,1.82575,0,9.0,1.0,0.44565762752359317,0.2128945749921043
60.0,0.442,0.0293,0.0495,0.996,0.938,0.0927,0.25,4.186483333333333,0,0.0,1.0,0.3780671365428263,0.18659788673474476
